id,carat,cut,color,clarity,depth,table,x,y,z,price
148006,0.9,Premium,H,VS2,60.9,60.0,6.26,6.19,3.79,3524
163989,1.22,Very Good,J,VS1,62.7,56.0,6.75,6.78,4.25,5763
139230,1.01,Very Good,F,VS2,60.5,59.0,6.37,6.42,3.87,6267
71360,1.01,Good,G,SI1,63.7,59.0,6.36,6.32,4.04,4859
147821,0.27,Ideal,E,VS1,61.8,56.0,4.14,4.18,2.57,470
136129,0.52,Very Good,E,VS2,61.4,58.0,5.12,5.17,3.16,1571
98330,0.9,Very Good,H,VS2,62.8,56.0,6.13,6.19,3.87,3564
133915,0.77,Very Good,H,SI2,62.8,59.0,5.84,5.86,3.66,2348
9658,1.01,Very Good,G,VS1,63.5,59.0,6.34,6.36,4.03,5963
189257,0.9,Premium,F,SI2,61.9,55.0,6.18,6.16,3.82,3541
67205,0.73,Ideal,E,SI1,62.4,55.0,5.79,5.82,3.62,2431
64649,1.7,Ideal,H,SI1,62.4,56.0,7.67,7.6,4.77,13063
3901,1.51,Very Good,D,SI2,63.2,55.0,7.29,7.24,4.6,8038
114398,1.02,Premium,F,SI2,60.5,61.0,6.49,6.46,3.92,4238
162047,0.51,Ideal,E,VS2,62.1,55.0,5.1,5.13,3.18,1656
37180,0.9,Good,G,SI2,62.4,61.0,6.13,6.18,3.84,3121
101261,0.9,Premium,H,SI1,61.8,60.0,6.19,6.16,3.82,3625
178162,1.11,Ideal,H,SI1,61.3,57.0,6.7,6.65,4.09,5390
132791,0.32,Ideal,F,VVS1,60.4,56.0,4.45,4.44,2.68,857
34214,0.32,Very Good,F,SI2,61.0,57.0,4.41,4.44,2.7,421
22666,0.41,Ideal,G,VVS2,61.0,57.0,4.76,4.79,2.92,943
131188,0.32,Ideal,D,VS1,60.8,55.0,4.44,4.47,2.72,692
76555,1.0,Premium,F,SI2,62.7,54.0,6.45,6.39,4.02,3971
34013,0.72,Very Good,F,SI1,63.1,57.0,5.65,5.7,3.58,2401
13416,0.71,Very Good,H,VS1,61.5,57.0,5.74,5.79,3.54,2951
52374,0.95,Very Good,E,SI2,63.4,59.0,6.25,6.2,3.95,3420
21233,2.01,Premium,I,VS2,62.2,61.0,8.08,8.03,5.0,16626
94561,0.5,Premium,E,VS2,62.2,59.0,5.03,5.07,3.14,1754
174137,0.42,Premium,F,VS1,61.2,59.0,4.82,4.85,2.96,1154
67324,0.71,Premium,E,SI1,59.0,60.0,5.85,5.83,3.44,2839
4252,1.01,Ideal,D,SI2,61.8,57.0,6.39,6.46,3.97,5051
77100,1.25,Ideal,G,VVS2,60.7,57.0,6.95,6.98,4.25,10111
3842,0.56,Ideal,D,VS2,62.5,57.0,5.24,5.28,3.29,1963
184789,0.51,Ideal,D,VS2,61.8,54.0,5.17,5.14,3.19,1879
189695,1.5,Ideal,F,SI1,61.6,53.0,7.34,7.42,4.54,10476
172627,0.31,Ideal,D,VS2,61.1,56.0,4.37,4.39,2.68,758
172104,1.49,Premium,D,VS2,61.2,59.0,7.38,7.33,4.5,14242
47760,0.31,Premium,E,SI1,62.0,62.0,4.33,4.38,2.7,698
189237,1.01,Very Good,F,SI2,60.5,58.0,6.49,6.52,3.93,4033
46003,0.32,Very Good,H,VS2,60.6,56.0,4.47,4.5,2.72,648
56910,0.32,Ideal,F,VVS1,61.6,56.0,4.4,4.43,2.72,912
33829,2.0,Very Good,G,SI2,62.1,61.0,8.01,7.96,4.94,14752
167910,1.05,Ideal,G,IF,62.1,55.0,6.57,6.52,4.06,9632
165712,1.14,Premium,G,VS1,62.3,55.0,6.75,6.65,4.18,6853
49931,0.53,Ideal,G,VVS2,62.6,55.0,5.19,5.21,3.25,1806
126212,0.41,Premium,E,VS1,62.2,58.0,4.74,4.78,2.95,1058
116593,0.51,Ideal,G,VS1,62.8,55.0,5.09,5.13,3.21,1790
114275,0.51,Ideal,E,VVS2,61.5,57.0,5.12,5.15,3.16,2387
43496,1.01,Ideal,G,VS1,62.3,57.0,6.43,6.37,3.98,6495
99323,1.0,Fair,H,SI2,65.2,56.0,6.32,6.24,4.1,3763
28620,0.3,Ideal,G,SI1,62.2,57.0,4.28,4.3,2.67,477
78095,1.0,Premium,G,VS2,62.1,60.0,6.35,6.33,3.94,5885
16305,0.32,Ideal,I,SI1,62.1,57.0,4.36,4.3,2.7,540
52302,0.77,Very Good,G,VS2,62.2,58.0,5.87,5.83,3.66,2550
132693,0.7,Good,I,SI1,63.1,55.0,5.66,5.6,3.55,1989
132327,0.53,Ideal,H,VS2,61.4,57.0,5.24,5.21,3.21,1260
95165,1.0,Ideal,G,SI1,61.9,55.0,6.45,6.48,3.99,4689
129596,1.5,Premium,I,VS2,60.4,59.0,7.41,7.38,4.47,8794
67641,0.52,Ideal,E,VS2,62.0,56.0,5.15,5.19,3.19,1790
68860,0.34,Ideal,H,VS2,62.0,56.0,4.51,4.54,2.8,537
100871,0.52,Premium,G,VS1,60.4,58.0,5.23,5.2,3.15,1581
107549,0.3,Very Good,D,SI1,63.0,59.0,4.24,4.26,2.68,552
69559,0.34,Ideal,G,SI1,61.0,55.0,4.51,4.55,2.76,555
132129,0.31,Ideal,D,VS2,62.6,54.0,4.32,4.35,2.71,672
6743,0.4,Ideal,E,VS2,62.8,56.0,4.7,4.73,2.95,1125
158844,1.26,Ideal,G,VS1,62.1,57.0,6.92,6.89,4.3,8583
38882,1.2,Ideal,H,SI2,61.1,56.0,6.84,6.88,4.19,5300
72603,0.76,Ideal,I,SI1,59.9,57.0,5.97,5.94,3.57,2346
73218,0.31,Ideal,H,SI1,62.1,54.0,4.35,4.33,2.69,593
77747,1.06,Premium,G,VS2,62.9,58.0,6.47,6.44,4.05,5504
132177,0.54,Ideal,D,VS2,62.0,55.0,5.2,5.24,3.24,1845
126436,0.7,Premium,G,VS1,61.8,59.0,5.67,5.64,3.49,2512
118027,0.33,Very Good,E,SI1,63.2,58.0,4.45,4.49,2.83,660
23851,0.3,Ideal,E,SI2,61.9,58.0,4.28,4.31,2.66,422
41984,0.43,Premium,F,VS2,62.5,56.0,4.83,4.8,3.01,968
124610,0.54,Ideal,F,VS1,61.8,56.0,5.22,5.27,3.22,1986
17877,0.41,Ideal,E,VS2,62.0,56.0,4.8,4.83,2.98,999
66623,0.32,Premium,E,VS2,61.3,58.0,4.42,4.39,2.7,900
60917,0.51,Ideal,F,SI1,61.4,56.0,5.18,5.17,3.18,1448
21545,1.21,Ideal,G,VS1,61.9,56.0,6.84,6.8,4.21,9891
36155,1.02,Ideal,D,SI2,62.6,57.0,6.42,6.45,4.02,5145
130705,1.04,Ideal,G,VS1,61.6,56.0,6.56,6.54,4.03,7159
158450,0.72,Premium,E,VS2,62.2,61.0,5.75,5.7,3.56,2841
46224,0.34,Ideal,I,VVS2,62.4,55.0,4.48,4.49,2.8,743
122368,0.35,Premium,F,SI1,61.3,59.0,4.54,4.57,2.79,646
80791,0.31,Premium,D,VS2,61.2,60.0,4.36,4.32,2.66,767
44136,0.41,Premium,D,VS1,62.2,60.0,4.75,4.77,2.96,1067
76000,0.67,Premium,G,VVS2,60.3,58.0,5.7,5.67,3.42,2913
184803,1.03,Premium,H,SI2,62.6,60.0,6.42,6.35,4.0,3801
135839,0.33,Premium,E,VVS2,60.8,59.0,4.46,4.42,2.7,1041
73698,0.33,Very Good,D,SI1,63.1,56.0,4.4,4.43,2.8,644
191225,0.54,Premium,E,SI1,59.9,56.0,5.32,5.26,3.17,1664
65216,1.2,Very Good,E,SI2,62.0,56.0,6.74,6.78,4.19,6300
101124,0.41,Ideal,H,VVS1,60.6,57.0,4.79,4.83,2.92,1116
74173,0.7,Ideal,D,SI2,62.3,55.0,5.69,5.72,3.56,2343
2392,0.44,Ideal,D,VS1,62.7,57.0,4.8,4.83,3.02,1571
96148,0.55,Ideal,F,VS2,61.8,57.0,5.25,5.27,3.25,1652
40590,0.31,Ideal,G,VVS1,61.9,55.0,4.31,4.33,2.68,816
181965,0.9,Good,F,SI2,63.6,59.0,6.09,6.04,3.86,4013
92035,0.9,Good,D,SI1,64.2,59.0,6.06,6.09,3.89,3798
98498,0.73,Premium,I,VVS1,60.5,58.0,5.83,5.8,3.52,2442
7641,0.9,Premium,I,SI1,61.3,62.0,6.13,6.1,3.77,3181
152563,1.12,Ideal,J,VS2,61.9,57.0,6.68,6.64,4.11,4060
115251,1.25,Premium,D,VVS2,61.0,59.0,6.96,6.91,4.23,12316
93797,0.36,Premium,E,VS2,61.3,58.0,4.56,4.54,2.79,804
153299,1.06,Ideal,H,VS2,62.2,60.0,6.47,6.52,4.04,6698
127493,1.08,Premium,H,SI2,62.3,57.0,6.57,6.54,4.1,4883
139341,0.42,Premium,F,SI2,62.4,58.0,4.83,4.8,3.0,992
51441,0.43,Very Good,F,VS2,59.4,60.0,4.88,4.91,2.91,774
104301,0.52,Ideal,E,VS2,62.5,57.0,5.1,5.13,3.2,1707
70369,2.03,Premium,G,VS2,62.5,51.0,8.06,7.99,5.02,18780
193126,1.02,Very Good,H,VVS2,61.0,58.0,6.48,6.43,3.94,6098
154981,0.9,Good,E,VS2,63.6,54.0,6.06,6.12,3.86,4082
170346,0.42,Ideal,E,SI2,62.0,55.0,4.77,4.81,2.97,692
54967,2.14,Premium,F,SI2,62.2,61.0,8.28,8.19,5.1,17746
25281,0.7,Good,G,VS2,63.8,58.0,5.61,5.63,3.58,2282
146929,0.31,Ideal,D,VS2,61.3,57.0,4.38,4.4,2.69,942
25670,0.71,Ideal,G,VS2,61.6,56.0,5.7,5.75,3.53,3326
86965,0.54,Ideal,E,VVS2,61.7,55.0,5.25,5.31,3.26,2391
175903,0.83,Ideal,E,VS2,62.4,57.0,6.01,6.03,3.75,5974
21549,0.32,Ideal,G,VS1,61.9,55.0,4.42,4.39,2.73,828
45468,0.27,Ideal,D,VS1,61.3,55.0,4.15,4.18,2.56,491
72835,0.7,Good,D,SI2,60.4,62.0,5.7,5.74,3.46,2505
73851,0.7,Ideal,F,VS1,62.6,56.0,5.66,5.7,3.54,2801
35786,0.24,Very Good,D,VVS2,62.3,55.0,4.01,4.03,2.5,478
185663,0.52,Ideal,H,SI1,61.0,57.0,5.19,5.23,3.18,1373
179732,1.2,Very Good,H,VS1,62.7,58.0,6.73,6.77,4.22,6306
19825,1.52,Ideal,D,SI2,63.0,56.0,7.28,7.33,4.62,11419
36711,1.2,Ideal,I,SI2,61.7,59.0,6.79,6.82,4.2,4657
95919,0.54,Very Good,E,VS2,59.4,59.7,5.28,5.21,3.13,1745
185538,0.32,Ideal,E,VS2,62.6,56.0,4.38,4.38,2.74,702
174338,1.04,Ideal,I,SI2,62.7,54.0,6.52,6.49,4.07,4120
149467,0.3,Ideal,H,SI1,61.1,56.0,4.33,4.35,2.65,432
2686,1.04,Very Good,H,SI1,62.9,58.0,6.47,6.44,4.06,5223
126412,0.54,Premium,G,VS2,61.9,58.0,5.24,5.21,3.23,1687
146692,0.9,Premium,E,SI2,62.0,60.0,6.16,6.11,3.79,3804
23028,0.73,Ideal,E,VS2,61.4,55.0,5.77,5.82,3.56,3437
188564,1.19,Premium,G,SI1,62.2,56.0,6.8,6.74,4.22,6486
161298,0.44,Premium,E,VVS2,60.3,58.0,4.99,4.94,3.01,1356
167800,0.3,Ideal,G,SI1,62.2,55.0,4.35,4.3,2.69,431
120603,1.13,Ideal,H,SI2,62.4,57.0,6.63,6.66,4.14,4170
4694,0.7,Ideal,I,SI1,62.0,57.0,5.68,5.71,3.53,2141
101747,2.01,Ideal,H,SI2,63.0,56.0,8.0,7.93,5.03,14375
140813,0.71,Ideal,E,VS2,61.8,55.0,5.72,5.79,3.56,2441
61548,0.39,Ideal,G,VVS1,61.4,56.0,4.71,4.73,2.9,1000
97800,0.5,Very Good,E,VS2,60.5,58.0,5.15,5.18,3.15,1593
1363,0.71,Good,H,SI1,63.0,61.0,5.61,5.64,3.55,2207
128587,0.32,Very Good,F,VS2,63.7,58.0,4.34,4.38,2.78,645
187381,0.3,Ideal,G,VVS2,62.5,57.0,4.27,4.3,2.68,665
169041,0.74,Very Good,J,VS2,62.4,55.0,5.79,5.83,3.63,2293
63702,0.34,Ideal,D,SI1,62.3,55.0,4.46,4.47,2.78,626
186900,0.7,Ideal,H,SI1,62.1,56.0,5.68,5.74,3.55,2061
179531,0.9,Good,E,SI1,62.8,58.0,6.09,6.15,3.84,4113
4814,0.33,Ideal,H,IF,61.6,54.0,4.46,4.49,2.76,838
68114,2.21,Premium,G,SI2,60.6,60.0,8.45,8.37,5.1,12061
54026,0.73,Premium,H,SI1,62.4,58.0,5.75,5.79,3.59,2190
66045,1.01,Premium,H,SI1,61.8,58.0,6.4,6.46,3.97,4612
98578,2.0,Premium,I,SI2,60.3,61.0,8.15,8.09,4.91,15005
9528,0.7,Very Good,G,SI1,62.2,59.0,5.65,5.69,3.53,2318
17149,1.22,Ideal,D,SI1,61.8,56.0,6.86,6.89,4.24,8852
71702,1.51,Very Good,G,VS2,63.1,56.0,7.23,7.21,4.56,13194
130768,1.5,Ideal,F,VS2,62.3,57.0,7.31,7.35,4.56,14603
7967,0.32,Ideal,H,IF,60.8,57.0,4.42,4.46,2.7,773
73575,1.01,Ideal,D,SI1,59.6,57.0,6.52,6.54,3.9,5613
387,0.35,Premium,F,VS2,59.8,58.0,4.55,4.59,2.72,746
37884,0.9,Ideal,E,SI2,62.3,56.0,6.18,6.13,3.83,4125
81347,0.3,Ideal,H,VS2,62.0,60.0,4.27,4.3,2.66,491
59861,0.41,Premium,D,VS2,61.6,59.0,4.81,4.76,2.95,1109
163805,0.4,Ideal,D,SI1,61.9,55.0,4.7,4.74,2.92,1135
44397,0.32,Ideal,G,VVS1,61.9,55.0,4.4,4.43,2.73,1080
16175,1.01,Premium,H,SI1,62.7,60.0,6.4,6.33,3.99,4642
108392,1.09,Ideal,G,VVS2,61.9,55.0,6.6,6.64,4.1,8075
160499,1.51,Very Good,E,VS1,62.8,59.0,7.17,7.2,4.51,15696
60150,1.02,Ideal,F,VS1,61.8,55.0,6.48,6.51,4.02,7644
192916,2.11,Very Good,H,SI2,62.9,57.0,8.08,8.13,5.11,14229
156527,1.01,Ideal,F,VS1,62.0,56.0,6.43,6.41,3.98,7862
147746,1.54,Ideal,I,SI1,62.2,59.0,7.3,7.35,4.56,9587
182481,1.01,Premium,E,SI2,61.6,60.0,6.47,6.41,3.97,4568
3305,0.31,Ideal,G,VVS1,62.0,54.0,4.34,4.37,2.7,840
179442,0.92,Premium,F,SI1,61.8,58.0,6.27,6.24,3.86,4081
188390,0.32,Ideal,E,VS2,61.9,55.0,4.38,4.41,2.72,702
127128,1.0,Premium,F,VS2,62.2,58.0,6.39,6.35,3.96,6183
166956,0.3,Ideal,G,VS1,62.1,56.0,4.35,4.32,2.69,603
53535,1.2,Very Good,G,SI1,63.5,57.0,6.75,6.71,4.26,6505
117556,1.08,Premium,F,SI1,60.3,60.0,6.67,6.6,4.01,5588
90422,0.5,Premium,D,VS2,61.3,58.0,5.12,5.08,3.12,1845
83517,0.51,Ideal,F,VS2,61.6,56.0,5.17,5.14,3.17,1550
45518,1.02,Very Good,G,SI2,62.3,59.0,6.42,6.39,3.99,4798
161967,1.31,Premium,F,SI1,60.7,59.0,7.11,7.04,4.28,6176
160198,0.52,Ideal,G,SI2,61.8,56.0,5.19,5.17,3.2,1077
25993,1.05,Ideal,F,SI2,61.9,56.0,6.57,6.54,4.06,4201
156757,0.37,Ideal,F,VVS1,61.6,56.0,4.6,4.64,2.85,1168
140525,0.38,Ideal,D,VVS2,62.2,54.0,4.64,4.66,2.89,1272
180184,0.54,Ideal,E,VS2,62.5,55.0,5.19,5.22,3.25,1629
187352,0.51,Good,F,SI1,63.4,57.0,5.01,5.09,3.2,1250
6039,0.41,Ideal,E,VS2,62.2,57.0,4.74,4.78,2.96,1063
103609,2.0,Good,G,SI2,63.2,57.0,7.9,7.99,5.04,11180
63893,0.31,Ideal,G,IF,62.0,56.0,4.35,4.37,2.7,946
190113,0.73,Ideal,H,VS2,61.6,57.0,5.88,5.84,3.61,2588
174590,0.33,Premium,H,SI1,61.3,56.0,4.5,4.46,2.75,520
44401,0.91,Very Good,D,SI2,63.4,61.0,6.09,6.11,3.87,3755
183621,0.31,Good,H,VS2,63.2,58.0,4.28,4.31,2.72,489
6438,0.91,Very Good,E,SI2,62.8,58.0,6.09,6.19,3.86,4119
40798,0.31,Ideal,D,VS1,61.8,55.0,4.32,4.34,2.68,683
37305,1.5,Ideal,G,SI2,63.0,54.0,7.3,7.25,4.59,9391
68910,1.01,Ideal,G,VS2,61.6,56.0,6.49,6.46,3.98,6686
55171,1.2,Ideal,J,VS1,62.1,56.0,6.81,6.84,4.23,5209
147926,0.4,Ideal,E,VS2,62.7,56.0,4.77,4.74,2.98,975
140304,1.51,Premium,H,SI1,62.5,61.0,7.28,7.24,4.53,8225
32446,0.56,Ideal,G,VS2,61.2,56.0,5.33,5.35,3.27,1691
187423,0.38,Ideal,E,VVS2,61.7,57.0,4.64,4.67,2.88,995
137456,0.96,Very Good,G,SI1,62.9,58.0,6.21,6.28,3.94,4731
154437,0.31,Good,H,VS2,63.1,55.0,4.28,4.31,2.71,489
164008,0.41,Ideal,F,VS1,62.2,55.0,4.72,4.77,2.95,1299
184194,1.08,Ideal,E,SI1,61.7,57.0,6.56,6.62,4.06,6480
10285,0.31,Ideal,D,VVS1,62.1,57.0,4.34,4.32,2.69,1060
44126,1.7,Ideal,H,SI1,60.9,55.0,7.65,7.67,4.68,12255
93083,1.21,Very Good,E,VS2,60.7,58.0,6.91,6.86,4.18,7934
167279,0.81,Ideal,F,SI1,60.7,57.0,6.01,6.06,3.66,3270
119443,1.53,Ideal,J,VS2,62.4,53.0,7.34,7.4,4.6,8185
50357,0.3,Very Good,I,VVS2,62.9,57.0,4.3,4.33,2.71,526
76248,1.25,Ideal,G,SI1,62.6,58.0,6.87,6.83,4.3,7326
144961,1.11,Ideal,G,SI2,61.9,57.0,6.66,6.63,4.11,4185
51795,0.56,Ideal,E,SI1,62.2,57.0,5.29,5.25,3.28,1577
112489,1.13,Ideal,H,VS2,62.1,57.0,6.68,6.66,4.15,7159
28944,1.53,Ideal,I,SI1,60.7,59.0,7.46,7.37,4.5,8975
148966,0.24,Very Good,E,VVS1,61.8,54.0,3.99,4.04,2.48,485
175215,0.52,Ideal,F,VVS2,61.3,56.0,5.18,5.21,3.18,2236
185790,0.43,Ideal,G,SI1,62.0,56.0,4.81,4.84,2.99,891
5070,0.58,Ideal,G,VS1,61.6,56.0,5.37,5.41,3.32,2131
103473,1.28,Ideal,H,VS2,62.7,57.0,6.89,6.86,4.32,6981
176375,1.01,Good,H,VS2,64.1,59.0,6.33,6.29,4.04,4974
47077,0.81,Ideal,D,SI2,62.7,57.0,5.96,5.82,3.71,2739
1710,0.34,Ideal,J,VS1,61.7,57.0,4.44,4.47,2.75,537
32345,0.51,Ideal,E,VS2,61.3,55.0,5.17,5.2,3.17,1787
90884,0.51,Ideal,G,VS2,62.4,55.0,5.09,5.12,3.19,1625
99876,1.5,Very Good,G,VS1,63.1,59.0,7.28,7.24,4.59,14268
76873,0.31,Ideal,F,SI1,62.3,56.0,4.32,4.37,2.71,516
169408,0.5,Very Good,G,SI1,62.8,58.0,5.06,5.06,3.17,1191
114856,0.6,Ideal,E,VS2,61.1,57.0,5.47,5.43,3.33,1892
150293,1.54,Ideal,G,VS2,60.6,57.0,7.53,7.44,4.53,12308
47224,0.44,Ideal,E,VS2,61.9,54.0,4.87,4.88,3.02,1073
2232,1.31,Ideal,J,SI2,63.3,56.4,6.89,6.82,4.34,5258
72940,0.39,Premium,I,VVS1,61.6,58.0,4.7,4.67,2.88,884
47843,0.71,Premium,F,VS2,62.0,58.0,5.77,5.74,3.56,2925
156354,0.54,Ideal,D,SI2,60.4,57.0,5.24,5.28,3.19,1377
115414,1.1,Ideal,D,SI2,62.2,56.0,6.59,6.65,4.12,5051
106369,0.32,Ideal,F,IF,61.8,55.0,4.4,4.43,2.73,1063
26334,0.31,Ideal,H,IF,61.2,57.0,4.42,4.4,2.7,1046
71082,0.42,Very Good,F,SI1,62.7,56.0,4.74,4.77,2.99,773
145534,0.41,Ideal,E,SI1,62.0,57.0,4.74,4.79,2.95,651
103080,0.32,Premium,E,SI2,61.0,59.0,4.5,4.46,2.73,720
113018,0.35,Very Good,F,VS2,62.9,56.0,4.45,4.48,2.81,706
89416,0.7,Very Good,E,VS1,61.6,61.0,5.65,5.66,3.48,2230
21385,0.54,Ideal,H,SI1,61.8,56.0,5.2,5.23,3.23,1183
132319,1.03,Ideal,D,SI2,62.4,55.0,6.46,6.44,4.03,5094
143802,1.01,Good,G,VS1,63.1,60.0,6.36,6.31,4.0,5131
161943,0.7,Ideal,H,VS2,61.8,55.0,5.76,5.7,3.53,2512
42199,0.7,Ideal,G,SI1,62.8,58.0,5.66,5.6,3.54,2292
37854,0.38,Ideal,H,IF,61.9,54.0,4.7,4.72,2.9,963
110264,1.09,Ideal,F,IF,60.6,57.0,6.65,6.7,4.03,11455
134601,0.7,Ideal,G,VS1,61.7,56.0,5.69,5.67,3.5,2593
2694,0.51,Ideal,E,SI1,61.5,55.0,5.2,5.17,3.18,1359
15441,0.31,Ideal,E,SI1,61.4,54.0,4.4,4.36,2.69,698
117214,0.93,Premium,E,SI1,62.5,58.0,6.22,6.25,3.9,4751
186951,0.3,Very Good,I,SI1,62.9,58.0,4.26,4.28,2.69,391
89339,0.9,Ideal,H,VS2,62.3,56.0,6.18,6.23,3.85,4327
101711,1.03,Ideal,G,VS1,61.4,56.0,6.52,6.46,3.98,6794
188068,0.58,Ideal,H,IF,62.0,55.0,5.36,5.39,3.32,2056
147774,0.31,Good,E,SI1,63.2,59.0,4.28,4.31,2.71,544
79744,0.7,Premium,J,VS2,62.0,58.0,5.74,5.71,3.54,2048
112955,1.53,Ideal,H,SI1,61.9,57.0,7.49,7.42,4.62,9820
112778,1.03,Ideal,D,SI1,61.5,55.0,6.54,6.51,4.0,8904
29914,1.02,Premium,F,VS2,61.6,58.0,6.47,6.41,3.97,7154
108958,0.36,Premium,D,SI2,61.1,58.0,4.56,4.59,2.8,653
130152,0.71,Ideal,D,VVS2,62.8,54.0,5.68,5.73,3.58,3618
168652,2.09,Premium,H,SI2,61.2,60.0,8.2,8.17,5.01,17634
8856,0.32,Ideal,E,VS1,61.6,55.0,4.39,4.42,2.72,825
135988,0.7,Ideal,H,VS2,62.6,56.0,5.66,5.69,3.56,2326
39731,2.01,Good,I,SI2,61.5,62.0,8.02,8.06,4.93,12257
48415,0.3,Very Good,J,VS1,63.3,59.0,4.23,4.25,2.68,394
153876,0.5,Premium,E,SI1,62.6,58.0,5.12,5.08,3.19,1546
32081,2.06,Ideal,I,SI2,60.6,56.0,8.24,8.29,5.0,15091
110908,0.5,Good,E,SI1,63.8,58.0,5.06,5.02,3.21,1153
95409,0.9,Fair,G,VS2,65.9,56.0,6.03,5.94,3.95,3363
28155,0.75,Very Good,I,VS1,62.2,58.0,5.79,5.83,3.61,2454
71836,0.25,Very Good,E,VVS2,62.8,55.0,4.01,4.06,2.52,520
170796,0.72,Premium,E,VS1,62.2,56.0,5.73,5.75,3.57,3601
59857,0.74,Very Good,H,VS2,63.3,54.0,5.72,5.77,3.64,2514
190377,0.35,Ideal,H,SI1,61.9,55.0,4.54,4.58,2.82,668
48045,1.1,Ideal,G,VS1,59.9,60.0,6.68,6.77,4.01,6998
59080,0.72,Premium,H,VVS1,61.6,57.0,5.73,5.75,3.53,3024
116963,0.91,Premium,I,SI1,60.3,56.0,6.29,6.26,3.77,2925
103622,0.31,Ideal,G,VVS2,62.0,56.0,4.37,4.39,2.72,687
64532,0.42,Very Good,D,SI1,62.0,57.0,4.8,4.83,2.97,774
155608,1.23,Very Good,G,VS2,62.0,58.0,6.82,6.87,4.24,8138
37920,1.5,Very Good,J,SI2,63.2,57.0,7.22,7.16,4.54,4140
68958,1.21,Ideal,H,VS1,62.9,55.0,6.77,6.73,4.25,7513
30967,1.03,Ideal,E,IF,62.0,56.0,6.48,6.5,4.02,10888
60687,0.31,Ideal,G,VS1,62.1,55.0,4.32,4.34,2.69,645
30805,0.38,Ideal,F,VS1,61.4,56.0,4.64,4.66,2.85,870
107694,0.64,Ideal,H,VVS2,61.3,55.0,5.51,5.58,3.41,2594
84534,1.13,Ideal,H,SI2,62.3,57.0,6.69,6.63,4.15,4704
36786,0.9,Premium,H,VS1,63.0,59.0,6.15,6.05,3.84,3563
176621,1.13,Ideal,G,SI2,61.5,56.0,6.7,6.75,4.13,5371
32496,1.0,Good,H,SI1,64.2,56.0,6.24,6.28,4.01,4525
31250,0.51,Good,E,SI1,63.7,55.0,5.07,5.1,3.24,1443
106200,1.2,Premium,H,SI1,61.6,60.0,6.81,6.78,4.19,6132
102365,1.22,Premium,G,VVS1,60.4,58.0,6.95,6.93,4.19,10730
31466,1.2,Ideal,J,VS1,61.6,56.7,6.79,6.85,4.2,5002
64868,0.33,Premium,D,SI2,60.0,59.0,4.47,4.5,2.69,666
184745,1.01,Very Good,F,VVS1,61.2,56.0,6.42,6.5,3.96,10065
7966,1.01,Very Good,E,SI1,62.9,58.0,6.36,6.4,4.01,5299
17284,1.5,Premium,G,SI1,62.2,59.0,7.29,7.33,4.55,10284
97570,0.9,Very Good,H,SI2,63.2,57.0,6.15,6.09,3.86,3136
163757,1.19,Premium,F,VS2,59.2,59.0,6.99,6.91,4.11,7154
48738,1.28,Ideal,H,SI2,60.4,57.0,7.04,7.09,4.28,4598
24935,0.32,Ideal,E,VS2,61.0,56.0,4.41,4.45,2.71,900
15670,1.25,Premium,H,VS1,59.9,59.0,7.17,7.09,4.24,8010
130150,1.52,Premium,F,VS2,58.8,61.0,7.54,7.46,4.41,13298
28780,1.0,Fair,D,SI2,64.6,58.0,6.2,6.12,4.0,3971
14988,0.42,Ideal,G,VVS2,61.9,56.0,4.79,4.81,2.97,1031
36561,0.7,Very Good,D,SI1,60.7,59.0,5.74,5.77,3.49,2039
183553,0.9,Fair,I,SI1,64.5,58.0,5.99,5.82,3.9,2184
173494,2.04,Very Good,I,VS2,60.2,59.0,8.2,8.23,4.94,17315
179933,1.03,Premium,F,SI2,59.8,59.0,6.56,6.58,3.93,4158
102566,0.33,Ideal,F,VVS1,61.3,57.0,4.47,4.44,2.73,994
68671,0.55,Very Good,E,VS2,62.9,59.0,5.17,5.23,3.28,1752
57190,0.71,Ideal,E,VS2,61.4,57.0,5.74,5.77,3.53,3024
160859,0.34,Ideal,H,VS2,60.8,57.0,4.51,4.52,2.75,668
34664,1.21,Very Good,H,SI1,62.8,58.0,6.75,6.72,4.23,6388
155336,0.52,Very Good,D,VS2,59.2,60.0,5.26,5.3,3.12,1803
189551,0.3,Premium,I,VVS2,62.2,59.0,4.3,4.27,2.67,675
107168,1.57,Ideal,H,VS1,62.4,56.0,7.43,7.46,4.65,13320
179135,2.0,Fair,J,SI1,65.1,58.0,7.84,7.74,5.09,11263
61930,1.21,Very Good,I,SI1,62.0,59.0,6.8,6.86,4.24,5551
152529,1.09,Ideal,H,SI2,62.8,57.0,6.55,6.59,4.12,4284
159913,1.52,Very Good,J,VVS2,61.5,59.0,7.35,7.4,4.54,8660
81479,0.7,Ideal,G,SI2,61.5,55.0,5.72,5.76,3.53,2252
139062,0.31,Ideal,I,SI1,61.3,56.0,4.39,4.42,2.7,445
136408,1.13,Very Good,G,VS2,61.3,58.0,6.68,6.71,4.11,5935
187146,0.8,Ideal,H,SI1,60.9,55.0,5.98,6.0,3.65,3050
146225,1.1,Premium,D,SI2,61.3,57.0,6.64,6.61,4.08,4742
57809,0.52,Ideal,I,SI2,61.3,56.0,5.19,5.17,3.18,1059
123086,0.32,Ideal,I,VS1,62.0,55.0,4.37,4.39,2.72,523
